arch	modality	classification	graph_file	text_dir	acc_mean	precision_mean	recall_mean	f1_mean	auc_mean	acc_std	precision_std	recall_std	f1_std	auc_std
GraphSAGE	text	binary	patient_graph/patient_graph_clinical_features_k10.pt	embeddings/BioBERT_embeddings/	0.7211382113821138	0.5262152293001277	0.7211382113821138	0.6083935173576261	0.7355213424568262	0.013078455990949374	0.015492486663997286	0.013078455990949374	0.014064393259858988	0.2055394853645525
