arch	modality	classification	graph_file	text_dir	acc_mean	precision_mean	recall_mean	f1_mean	auc_mean	acc_std	precision_std	recall_std	f1_std	auc_std
GAT	text	multiclass	patient_graph/patient_graph_clinical_features_k10.pt	embeddings/BioBERT_embeddings/	0.4226480836236933	0.2840937043985824	0.4226480836236933	0.33123278656468347	0.7004877234340926	0.044893081262332914	0.04417223796537184	0.044893081262332914	0.0427771643490686	0.0413511589823536
