arch	modality	classification	graph_file	text_dir	acc_mean	precision_mean	recall_mean	f1_mean	auc_mean	acc_std	precision_std	recall_std	f1_std	auc_std
GAT	both	binary	patient_graph/patient_graph_clinical_features_k10.pt	embeddings/BioBERT_embeddings/	0.7307781649245063	0.5694783158920153	0.7307781649245063	0.627081296204621	0.7108960573476703	0.009757134506034717	0.08601024922602658	0.009757134506034717	0.030080135806892765	0.1270226588495173
