arch	modality	classification	graph_file	text_dir	acc_mean	precision_mean	recall_mean	f1_mean	auc_mean	acc_std	precision_std	recall_std	f1_std	auc_std
GraphSAGE	both	binary	patient_graph/patient_graph_clinical_features_k10.pt	embeddings/BioBERT_embeddings/	0.7117305458768872	0.6271152615590452	0.7117305458768872	0.6487974256770844	0.5128657543173673	0.02066498794732921	0.05964248636967354	0.02066498794732921	0.03078872821443369	0.1050348132104394
