arch	modality	classification	graph_file	text_dir	acc_mean	precision_mean	recall_mean	f1_mean	auc_mean	acc_std	precision_std	recall_std	f1_std	auc_std
GCN	text	multiclass	patient_graph/patient_graph_BioBERT_k10.pt	embeddings/BioBERT_embeddings/	0.4653890824622532	0.39297963211510034	0.4653890824622532	0.40730529895598233	0.6518608035262696	0.09138143183414264	0.09300982537317205	0.09138143183414264	0.09670126425981442	0.07523906373154973
